unit_seq,order_id,unit_id,variant,route_id
1,366,E001,FUSE0,0
2,366,E002,FUSE0,0
3,366,E003,FUSE0,0
4,366,E004,FUSE0,0
5,366,E005,FUSE0,0
6,366,E006,FUSE0,0
7,366,E007,FUSE1,0
8,366,E008,FUSE1,0
9,366,E009,FUSE1,0
10,366,E010,FUSE1,0
11,366,E011,FUSE1,0
12,366,E012,FUSE1,0
13,366,E013,FUSE2,0
14,366,E014,FUSE2,0
15,366,E015,FUSE2,0
16,366,E016,FUSE2,0
17,366,E017,FUSE2,0
18,366,E018,FUSE2,0
19,366,E019,FUSE2,0
20,361,E020,FUSE0,0
21,361,E021,FUSE0,0
22,361,E022,FUSE0,0
23,361,E023,FUSE0,0
24,361,E024,FUSE0,0
25,361,E025,FUSE0,0
26,361,E026,FUSE1,0
27,361,E027,FUSE1,0
28,361,E028,FUSE1,0
29,361,E029,FUSE1,0
30,361,E030,FUSE1,0
31,361,E031,FUSE1,0
32,361,E032,FUSE1,0
33,361,E033,FUSE1,0
34,361,E034,FUSE2,0
35,361,E035,FUSE2,0
36,361,E036,FUSE2,0
37,361,E037,FUSE2,0
38,361,E038,FUSE2,0
39,361,E039,FUSE2,0
40,362,E040,FUSE0,0
41,362,E041,FUSE0,0
42,362,E042,FUSE0,0
43,362,E043,FUSE0,0
44,362,E044,FUSE0,0
45,362,E045,FUSE1,0
46,362,E046,FUSE1,0
47,362,E047,FUSE1,0
48,362,E048,FUSE1,0
49,362,E049,FUSE1,0
50,362,E050,FUSE1,0
51,362,E051,FUSE2,0
52,362,E052,FUSE2,0
53,362,E053,FUSE2,0
54,362,E054,FUSE2,0
55,362,E055,FUSE2,0
56,362,E056,FUSE2,0
57,362,E057,FUSE2,0
58,362,E058,FUSE2,0
59,362,E059,FUSE2,0
60,371,E060,FUSE0,0
61,371,E061,FUSE0,0
62,371,E062,FUSE0,0
63,371,E063,FUSE0,0
64,371,E064,FUSE0,0
65,371,E065,FUSE0,0
66,371,E066,FUSE0,0
67,371,E067,FUSE1,0
68,371,E068,FUSE1,0
69,371,E069,FUSE1,0
70,371,E070,FUSE1,0
71,371,E071,FUSE1,0
72,371,E072,FUSE1,0
73,371,E073,FUSE1,0
74,371,E074,FUSE1,0
75,371,E075,FUSE1,0
76,371,E076,FUSE1,0
77,371,E077,FUSE2,0
78,371,E078,FUSE2,0
79,371,E079,FUSE2,0
80,371,E080,FUSE2,0
81,371,E081,FUSE2,0
82,371,E082,FUSE2,0
83,371,E083,FUSE2,0
84,367,E084,FUSE0,0
85,367,E085,FUSE0,0
86,367,E086,FUSE0,0
87,367,E087,FUSE0,0
88,367,E088,FUSE0,0
89,367,E089,FUSE0,0
90,367,E090,FUSE0,0
91,367,E091,FUSE1,0
92,367,E092,FUSE1,0
93,367,E093,FUSE1,0
94,367,E094,FUSE1,0
95,367,E095,FUSE1,0
96,367,E096,FUSE1,0
97,367,E097,FUSE1,0
98,367,E098,FUSE2,0
99,367,E099,FUSE2,0
100,367,E100,FUSE2,0
101,367,E101,FUSE2,0
102,367,E102,FUSE2,0
103,367,E103,FUSE2,0
104,368,E104,FUSE0,0
105,368,E105,FUSE0,0
106,368,E106,FUSE0,0
107,368,E107,FUSE0,0
108,368,E108,FUSE0,0
109,368,E109,FUSE0,0
110,368,E110,FUSE0,0
111,368,E111,FUSE1,0
112,368,E112,FUSE1,0
113,368,E113,FUSE1,0
114,368,E114,FUSE1,0
115,368,E115,FUSE1,0
116,368,E116,FUSE1,0
117,368,E117,FUSE1,0
118,368,E118,FUSE1,0
119,368,E119,FUSE2,0
120,368,E120,FUSE2,0
121,368,E121,FUSE2,0
122,368,E122,FUSE2,0
123,368,E123,FUSE2,0
124,368,E124,FUSE2,0
125,368,E125,FUSE2,0
126,368,E126,FUSE2,0
127,353,E127,FUSE0,0
128,353,E128,FUSE0,0
129,353,E129,FUSE0,0
130,353,E130,FUSE0,0
131,353,E131,FUSE0,0
132,353,E132,FUSE0,0
133,353,E133,FUSE0,0
134,353,E134,FUSE1,0
135,353,E135,FUSE1,0
136,353,E136,FUSE1,0
137,353,E137,FUSE1,0
138,353,E138,FUSE1,0
139,353,E139,FUSE1,0
140,353,E140,FUSE1,0
141,353,E141,FUSE2,0
142,353,E142,FUSE2,0
143,353,E143,FUSE2,0
144,353,E144,FUSE2,0
145,353,E145,FUSE2,0
146,372,E146,FUSE0,0
147,372,E147,FUSE0,0
148,372,E148,FUSE0,0
149,372,E149,FUSE0,0
150,372,E150,FUSE0,0
151,372,E151,FUSE0,0
152,372,E152,FUSE0,0
153,372,E153,FUSE1,0
154,372,E154,FUSE1,0
155,372,E155,FUSE1,0
156,372,E156,FUSE1,0
157,372,E157,FUSE1,0
158,372,E158,FUSE1,0
159,372,E159,FUSE2,0
160,372,E160,FUSE2,0
161,372,E161,FUSE2,0
162,372,E162,FUSE2,0
163,372,E163,FUSE2,0
164,372,E164,FUSE2,0
165,372,E165,FUSE2,0
166,357,E166,FUSE0,0
167,357,E167,FUSE0,0
168,357,E168,FUSE0,0
169,357,E169,FUSE0,0
170,357,E170,FUSE0,0
171,357,E171,FUSE0,0
172,357,E172,FUSE1,0
173,357,E173,FUSE1,0
174,357,E174,FUSE1,0
175,357,E175,FUSE1,0
176,357,E176,FUSE1,0
177,357,E177,FUSE1,0
178,357,E178,FUSE2,0
179,357,E179,FUSE2,0
180,357,E180,FUSE2,0
181,357,E181,FUSE2,0
182,357,E182,FUSE2,0
183,357,E183,FUSE2,0
184,357,E184,FUSE2,0
185,355,E185,FUSE0,0
186,355,E186,FUSE0,0
187,355,E187,FUSE0,0
188,355,E188,FUSE0,0
189,355,E189,FUSE0,0
190,355,E190,FUSE0,0
191,355,E191,FUSE0,0
192,355,E192,FUSE0,0
193,355,E193,FUSE1,0
194,355,E194,FUSE1,0
195,355,E195,FUSE1,0
196,355,E196,FUSE1,0
197,355,E197,FUSE1,0
198,355,E198,FUSE1,0
199,355,E199,FUSE1,0
200,355,E200,FUSE1,0
201,355,E201,FUSE2,0
202,355,E202,FUSE2,0
203,355,E203,FUSE2,0
204,355,E204,FUSE2,0
205,355,E205,FUSE2,0
206,355,E206,FUSE2,0
207,355,E207,FUSE2,0
208,364,E208,FUSE0,0
209,364,E209,FUSE0,0
210,364,E210,FUSE0,0
211,364,E211,FUSE0,0
212,364,E212,FUSE0,0
213,364,E213,FUSE0,0
214,364,E214,FUSE1,0
215,364,E215,FUSE1,0
216,364,E216,FUSE1,0
217,364,E217,FUSE1,0
218,364,E218,FUSE2,0
219,364,E219,FUSE2,0
220,364,E220,FUSE2,0
221,364,E221,FUSE2,0
222,364,E222,FUSE2,0
223,364,E223,FUSE2,0
224,364,E224,FUSE2,0
225,356,E225,FUSE0,0
226,356,E226,FUSE0,0
227,356,E227,FUSE0,0
228,356,E228,FUSE0,0
229,356,E229,FUSE0,0
230,356,E230,FUSE0,0
231,356,E231,FUSE1,0
232,356,E232,FUSE1,0
233,356,E233,FUSE1,0
234,356,E234,FUSE1,0
235,356,E235,FUSE1,0
236,356,E236,FUSE1,0
237,356,E237,FUSE2,0
238,356,E238,FUSE2,0
239,356,E239,FUSE2,0
240,356,E240,FUSE2,0
241,356,E241,FUSE2,0
242,356,E242,FUSE2,0
243,356,E243,FUSE2,0
244,351,E244,FUSE0,0
245,351,E245,FUSE0,0
246,351,E246,FUSE0,0
247,351,E247,FUSE0,0
248,351,E248,FUSE0,0
249,351,E249,FUSE0,0
250,351,E250,FUSE0,0
251,351,E251,FUSE1,0
252,351,E252,FUSE1,0
253,351,E253,FUSE1,0
254,351,E254,FUSE1,0
255,351,E255,FUSE1,0
256,351,E256,FUSE1,0
257,351,E257,FUSE1,0
258,351,E258,FUSE2,0
259,351,E259,FUSE2,0
260,351,E260,FUSE2,0
261,351,E261,FUSE2,0
262,351,E262,FUSE2,0
263,351,E263,FUSE2,0
264,351,E264,FUSE2,0
265,352,E265,FUSE0,0
266,352,E266,FUSE0,0
267,352,E267,FUSE0,0
268,352,E268,FUSE0,0
269,352,E269,FUSE0,0
270,352,E270,FUSE0,0
271,352,E271,FUSE1,0
272,352,E272,FUSE1,0
273,352,E273,FUSE1,0
274,352,E274,FUSE1,0
275,352,E275,FUSE1,0
276,352,E276,FUSE1,0
277,352,E277,FUSE1,0
278,352,E278,FUSE2,0
279,352,E279,FUSE2,0
280,352,E280,FUSE2,0
281,352,E281,FUSE2,0
282,352,E282,FUSE2,0
283,352,E283,FUSE2,0
284,359,E284,FUSE0,0
285,359,E285,FUSE0,0
286,359,E286,FUSE0,0
287,359,E287,FUSE0,0
288,359,E288,FUSE1,0
289,359,E289,FUSE1,0
290,359,E290,FUSE1,0
291,359,E291,FUSE1,0
292,359,E292,FUSE1,0
293,359,E293,FUSE2,0
294,359,E294,FUSE2,0
295,359,E295,FUSE2,0
296,359,E296,FUSE2,0
297,359,E297,FUSE2,0
298,354,E298,FUSE0,0
299,354,E299,FUSE0,0
300,354,E300,FUSE0,0
301,354,E301,FUSE0,0
302,354,E302,FUSE0,0
303,354,E303,FUSE0,0
304,354,E304,FUSE0,0
305,354,E305,FUSE1,0
306,354,E306,FUSE1,0
307,354,E307,FUSE1,0
308,354,E308,FUSE1,0
309,354,E309,FUSE1,0
310,354,E310,FUSE1,0
311,354,E311,FUSE2,0
312,354,E312,FUSE2,0
313,354,E313,FUSE2,0
314,354,E314,FUSE2,0
315,354,E315,FUSE2,0
316,354,E316,FUSE2,0
317,354,E317,FUSE2,0
318,354,E318,FUSE2,0
319,358,E319,FUSE0,0
320,358,E320,FUSE0,0
321,358,E321,FUSE0,0
322,358,E322,FUSE0,0
323,358,E323,FUSE0,0
324,358,E324,FUSE0,0
325,358,E325,FUSE1,0
326,358,E326,FUSE1,0
327,358,E327,FUSE1,0
328,358,E328,FUSE1,0
329,358,E329,FUSE1,0
330,358,E330,FUSE2,0
331,358,E331,FUSE2,0
332,358,E332,FUSE2,0
333,358,E333,FUSE2,0
334,358,E334,FUSE2,0
335,358,E335,FUSE2,0
336,358,E336,FUSE2,0
337,360,E337,FUSE0,0
338,360,E338,FUSE0,0
339,360,E339,FUSE0,0
340,360,E340,FUSE0,0
341,360,E341,FUSE0,0
342,360,E342,FUSE0,0
343,360,E343,FUSE0,0
